measurement_id,sample_id,replicate_id,sensor_state,target_bacterium,scan_index,potential_V,current_uA
EC_054_R1_0,EC_054,1,carbon_clean,Escherichia coli,124,0.415,1.179628
EC_054_R1_0,EC_054,1,carbon_clean,Escherichia coli,125,0.42,1.143615
EC_054_R1_0,EC_054,1,carbon_clean,Escherichia coli,126,0.425,1.128929
EC_054_R1_0,EC_054,1,carbon_clean,Escherichia coli,127,0.43,1.162639
EC_054_R1_0,EC_054,1,carbon_clean,Escherichia coli,128,0.435,1.112179
EC_054_R1_0,EC_054,1,carbon_clean,Escherichia coli,129,0.44,1.030982
EC_054_R1_0,EC_054,1,carbon_clean,Escherichia coli,130,0.445,1.119289
EC_054_R1_0,EC_054,1,carbon_clean,Escherichia coli,131,0.45,0.969595
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,1,-0.2,0.884072
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,2,-0.195,1.134389
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,3,-0.19,0.988861
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,4,-0.185,1.041428
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,5,-0.18,1.022803
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,6,-0.175,1.197532
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,7,-0.17,0.846101
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,8,-0.165,0.795424
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,9,-0.16,1.031647
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,10,-0.155,0.985398
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,11,-0.15,1.071029
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,12,-0.145,1.192847
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,13,-0.14,0.895336
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,14,-0.135,1.06798
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,15,-0.13,1.047775
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,16,-0.125,1.231777
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,17,-0.12,1.180487
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,18,-0.115,0.950418
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,19,-0.11,0.959222
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,20,-0.105,0.906309
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,21,-0.1,0.852615
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,22,-0.095,1.089567
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,23,-0.09,0.842567
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,24,-0.085,0.945116
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,25,-0.08,1.043645
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,26,-0.075,0.768871
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,27,-0.07,1.120505
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,28,-0.065,0.957539
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,29,-0.06,1.206306
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,30,-0.055,1.000836
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,31,-0.05,1.265875
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,32,-0.045,1.002213
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,33,-0.04,1.007135
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,34,-0.035,1.12937
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,35,-0.03,0.953355
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,36,-0.025,0.747251
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,37,-0.02,0.648959
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,38,-0.015,0.863348
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,39,-0.01,0.683414
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,40,-0.005,1.002156
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,41,0.0,1.001266
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,42,0.005,0.960664
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,43,0.01,1.02218
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,44,0.015,1.105266
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,45,0.02,1.21162
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,46,0.025,1.148069
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,47,0.03,1.191336
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,48,0.035,1.3416
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,49,0.04,0.943746
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,50,0.045,1.229187
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,51,0.05,1.279758
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,52,0.055,1.756575
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,53,0.06,1.730387
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,54,0.065,1.600329
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,55,0.07,2.121588
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,56,0.075,2.749445
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,57,0.08,3.061665
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,58,0.085,3.646684
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,59,0.09,4.608764
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,60,0.095,5.308302
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,61,0.1,6.527984
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,62,0.105,7.69
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,63,0.11,9.224414
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,64,0.115,10.784834
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,65,0.12,12.388568
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,66,0.125,13.423895
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,67,0.13,14.889815
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,68,0.135,16.009675
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,69,0.14,16.654982
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,70,0.145,17.138936
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,71,0.15,17.54321
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,72,0.155,17.406547
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,73,0.16,16.853192
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,74,0.165,16.134383
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,75,0.17,15.127751
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,76,0.175,13.258539
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,77,0.18,11.963962
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,78,0.185,10.311519
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,79,0.19,9.21254
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,80,0.195,7.828705
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,81,0.2,6.52439
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,82,0.205,5.101803
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,83,0.21,4.205378
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,84,0.215,3.608317
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,85,0.22,2.976694
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,86,0.225,2.676474
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,87,0.23,2.227241
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,88,0.235,1.734639
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,89,0.24,1.636032
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,90,0.245,1.538484
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,91,0.25,1.466364
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,92,0.255,1.167742
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,93,0.26,1.069186
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,94,0.265,1.240878
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,95,0.27,1.244556
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,96,0.275,1.134215
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,97,0.28,1.149905
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,98,0.285,1.279211
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,99,0.29,1.066144
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,100,0.295,0.986981
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,101,0.3,1.361222
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,102,0.305,0.971002
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,103,0.31,1.072586
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,104,0.315,1.055243
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,105,0.32,1.066647
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,106,0.325,0.996619
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,107,0.33,0.795326
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,108,0.335,1.107864
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,109,0.34,0.950189
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,110,0.345,1.160391
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,111,0.35,1.282268
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,112,0.355,0.952579
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,113,0.36,1.054981
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,114,0.365,1.275249
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,115,0.37,1.107443
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,116,0.375,1.274555
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,117,0.38,1.070191
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,118,0.385,1.125282
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,119,0.39,1.152766
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,120,0.395,1.350894
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,121,0.4,1.078301
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,122,0.405,1.060371
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,123,0.41,0.985077
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,124,0.415,1.077481
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,125,0.42,0.989125
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,126,0.425,0.91549
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,127,0.43,1.319736
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,128,0.435,1.021059
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,129,0.44,1.205073
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,130,0.445,1.160223
EC_054_R1_1,EC_054,1,capture_probe,Escherichia coli,131,0.45,1.057799
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,1,-0.2,1.058715
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,2,-0.195,0.944811
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,3,-0.19,0.937515
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,4,-0.185,1.009274
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,5,-0.18,0.94462
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,6,-0.175,0.905461
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,7,-0.17,0.971256
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,8,-0.165,1.071346
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,9,-0.16,1.026449
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,10,-0.155,0.976192
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,11,-0.15,0.987654
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,12,-0.145,1.008594
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,13,-0.14,1.067103
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,14,-0.135,0.9995
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,15,-0.13,0.96817
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,16,-0.125,0.964023
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,17,-0.12,0.905817
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,18,-0.115,0.906003
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,19,-0.11,0.978362
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,20,-0.105,0.999593
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,21,-0.1,1.098935
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,22,-0.095,1.087454
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,23,-0.09,1.042192
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,24,-0.085,1.132599
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,25,-0.08,1.035335
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,26,-0.075,1.141232
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,27,-0.07,0.960971
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,28,-0.065,1.002764
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,29,-0.06,1.04006
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,30,-0.055,0.96608
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,31,-0.05,0.930923
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,32,-0.045,0.920544
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,33,-0.04,0.960328
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,34,-0.035,0.965553
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,35,-0.03,0.959968
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,36,-0.025,1.036559
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,37,-0.02,0.999406
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,38,-0.015,1.040871
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,39,-0.01,1.098461
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,40,-0.005,1.082384
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,41,0.0,1.082333
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,42,0.005,1.043434
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,43,0.01,1.078912
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,44,0.015,1.108632
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,45,0.02,1.006361
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,46,0.025,1.005734
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,47,0.03,0.99563
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,48,0.035,1.106287
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,49,0.04,1.1841
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,50,0.045,1.149771
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,51,0.05,1.307917
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,52,0.055,1.4744
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,53,0.06,1.551099
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,54,0.065,1.769224
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,55,0.07,2.105831
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,56,0.075,2.576025
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,57,0.08,3.139588
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,58,0.085,3.691678
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,59,0.09,4.477427
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,60,0.095,5.495031
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,61,0.1,6.558469
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,62,0.105,7.956972
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,63,0.11,9.33085
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,64,0.115,10.812728
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,65,0.12,12.396995
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,66,0.125,13.760118
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,67,0.13,15.133722
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,68,0.135,16.29497
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,69,0.14,17.064478
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,70,0.145,17.460597
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,71,0.15,17.83313
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,72,0.155,17.674137
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,73,0.16,17.108912
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,74,0.165,16.225331
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,75,0.17,14.906132
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,76,0.175,13.378737
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,77,0.18,11.960658
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,78,0.185,10.455189
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,79,0.19,8.917577
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,80,0.195,7.448441
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,81,0.2,6.33852
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,82,0.205,5.073108
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,83,0.21,4.125134
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,84,0.215,3.343089
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,85,0.22,2.788503
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,86,0.225,2.277104
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,87,0.23,1.890221
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,88,0.235,1.675455
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,89,0.24,1.439362
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,90,0.245,1.304363
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,91,0.25,1.278018
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,92,0.255,1.239667
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,93,0.26,1.185202
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,94,0.265,1.161839
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,95,0.27,1.059162
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,96,0.275,1.133807
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,97,0.28,1.121659
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,98,0.285,1.217241
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,99,0.29,1.161721
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,100,0.295,1.17652
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,101,0.3,1.140246
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,102,0.305,1.112074
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,103,0.31,1.071264
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,104,0.315,1.158295
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,105,0.32,1.122229
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,106,0.325,1.119847
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,107,0.33,1.165415
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,108,0.335,1.167572
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,109,0.34,1.149559
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,110,0.345,1.107005
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,111,0.35,1.075765
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,112,0.355,1.130911
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,113,0.36,1.040313
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,114,0.365,1.142868
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,115,0.37,1.138639
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,116,0.375,1.110993
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,117,0.38,1.168365
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,118,0.385,1.121201
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,119,0.39,1.104223
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,120,0.395,1.065058
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,121,0.4,1.048734
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,122,0.405,1.034391
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,123,0.41,0.998079
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,124,0.415,1.102077
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,125,0.42,0.999115
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,126,0.425,1.071378
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,127,0.43,1.182966
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,128,0.435,1.203773
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,129,0.44,1.150205
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,130,0.445,1.079334
EC_054_R1_2,EC_054,1,capture_probe_16S_rRNA,Escherichia coli,131,0.45,1.2075
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,1,-0.2,1.082414
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,2,-0.195,1.053799
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,3,-0.19,1.041451
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,4,-0.185,1.138022
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,5,-0.18,0.998581
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,6,-0.175,1.018288
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,7,-0.17,1.116258
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,8,-0.165,1.140812
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,9,-0.16,1.007474
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,10,-0.155,1.104747
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,11,-0.15,1.048198
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,12,-0.145,1.143292
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,13,-0.14,1.098836
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,14,-0.135,1.110074
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,15,-0.13,1.067491
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,16,-0.125,1.061011
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,17,-0.12,1.090751
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,18,-0.115,1.1241
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,19,-0.11,1.096523
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,20,-0.105,1.105813
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,21,-0.1,1.171794
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,22,-0.095,1.091924
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,23,-0.09,1.066323
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,24,-0.085,0.976774
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,25,-0.08,1.057075
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,26,-0.075,1.119982
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,27,-0.07,1.020403
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,28,-0.065,1.101056
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,29,-0.06,1.065846
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,30,-0.055,1.050491
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,31,-0.05,1.048167
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,32,-0.045,1.162437
EC_054_R2_0,EC_054,2,carbon_clean,Escherichia coli,33,-0.04,1.068724
